user_id,day,total_steps,correct,wrong,correct_response_rate,viewed
15299,0.0,0.0,0.0,0.0,0.0,5
15301,0.0,0.0,0.0,0.0,0.0,2
15302,0.0,0.0,0.0,0.0,0.0,1
15304,0.0,0.0,0.0,0.0,0.0,1
15306,0.0,0.0,0.0,0.0,0.0,3
15307,0.0,0.0,0.0,0.0,0.0,2
15308,0.0,0.0,0.0,0.0,0.0,11
15310,0.0,0.0,0.0,0.0,0.0,3
15320,0.0,0.0,0.0,0.0,0.0,4
15321,0.0,0.0,0.0,0.0,0.0,1
15325,0.0,0.0,0.0,0.0,0.0,1
15333,0.0,0.0,0.0,0.0,0.0,1
15334,0.0,0.0,0.0,0.0,0.0,15
15337,0.0,0.0,0.0,0.0,0.0,1
15338,0.0,0.0,0.0,0.0,0.0,1
15345,0.0,0.0,0.0,0.0,0.0,2
15347,0.0,0.0,0.0,0.0,0.0,7
15348,0.0,0.0,0.0,0.0,0.0,1
15350,0.0,0.0,0.0,0.0,0.0,14
15357,0.0,0.0,0.0,0.0,0.0,1
15360,0.0,0.0,0.0,0.0,0.0,1
15361,0.0,0.0,0.0,0.0,0.0,1
15364,0.0,0.0,0.0,0.0,0.0,1
15366,0.0,0.0,0.0,0.0,0.0,1
15369,0.0,0.0,0.0,0.0,0.0,1
15372,0.0,0.0,0.0,0.0,0.0,1
15376,0.0,0.0,0.0,0.0,0.0,1
15381,0.0,0.0,0.0,0.0,0.0,66
15382,0.0,0.0,0.0,0.0,0.0,7
15383,0.0,0.0,0.0,0.0,0.0,2
15385,0.0,0.0,0.0,0.0,0.0,1
15396,0.0,0.0,0.0,0.0,0.0,2
15397,0.0,0.0,0.0,0.0,0.0,2
15401,0.0,0.0,0.0,0.0,0.0,2
15402,0.0,0.0,0.0,0.0,0.0,1
15406,0.0,0.0,0.0,0.0,0.0,1
15409,0.0,0.0,0.0,0.0,0.0,99
15412,0.0,0.0,0.0,0.0,0.0,1
15413,0.0,0.0,0.0,0.0,0.0,29
15415,0.0,0.0,0.0,0.0,0.0,18
15416,0.0,0.0,0.0,0.0,0.0,3
15418,0.0,0.0,0.0,0.0,0.0,1
15421,0.0,0.0,0.0,0.0,0.0,1
15424,0.0,0.0,0.0,0.0,0.0,1
15425,0.0,0.0,0.0,0.0,0.0,1
15426,0.0,0.0,0.0,0.0,0.0,1
15428,0.0,0.0,0.0,0.0,0.0,1
15429,0.0,0.0,0.0,0.0,0.0,2
15432,0.0,0.0,0.0,0.0,0.0,1
15433,0.0,0.0,0.0,0.0,0.0,6
15435,0.0,0.0,0.0,0.0,0.0,1
15436,0.0,0.0,0.0,0.0,0.0,1
15440,0.0,0.0,0.0,0.0,0.0,1
15442,0.0,0.0,0.0,0.0,0.0,1
15445,0.0,0.0,0.0,0.0,0.0,2
15449,0.0,0.0,0.0,0.0,0.0,1
15450,0.0,0.0,0.0,0.0,0.0,1
15454,0.0,0.0,0.0,0.0,0.0,1
15455,0.0,0.0,0.0,0.0,0.0,1
15457,0.0,0.0,0.0,0.0,0.0,1
15459,0.0,0.0,0.0,0.0,0.0,1
15467,0.0,0.0,0.0,0.0,0.0,1
15468,0.0,0.0,0.0,0.0,0.0,2
15469,0.0,0.0,0.0,0.0,0.0,1
15472,0.0,0.0,0.0,0.0,0.0,2
15474,0.0,0.0,0.0,0.0,0.0,1
15478,0.0,0.0,0.0,0.0,0.0,6
15480,0.0,0.0,0.0,0.0,0.0,2
15482,0.0,0.0,0.0,0.0,0.0,1
15483,0.0,0.0,0.0,0.0,0.0,3
15486,0.0,0.0,0.0,0.0,0.0,2
15488,0.0,0.0,0.0,0.0,0.0,1
15489,0.0,0.0,0.0,0.0,0.0,1
15497,0.0,0.0,0.0,0.0,0.0,1
15499,0.0,0.0,0.0,0.0,0.0,1
15501,0.0,0.0,0.0,0.0,0.0,1
15505,0.0,0.0,0.0,0.0,0.0,3
15507,0.0,0.0,0.0,0.0,0.0,1
15508,0.0,0.0,0.0,0.0,0.0,3
15509,0.0,0.0,0.0,0.0,0.0,4
15511,0.0,0.0,0.0,0.0,0.0,2
15513,0.0,0.0,0.0,0.0,0.0,1
15515,0.0,0.0,0.0,0.0,0.0,1
15517,0.0,0.0,0.0,0.0,0.0,1
15518,0.0,0.0,0.0,0.0,0.0,1
15519,0.0,0.0,0.0,0.0,0.0,2
15522,0.0,0.0,0.0,0.0,0.0,9
15523,0.0,0.0,0.0,0.0,0.0,95
15525,0.0,0.0,0.0,0.0,0.0,1
15528,0.0,0.0,0.0,0.0,0.0,1
15531,0.0,0.0,0.0,0.0,0.0,1
15540,0.0,0.0,0.0,0.0,0.0,4
15541,0.0,0.0,0.0,0.0,0.0,1
15544,0.0,0.0,0.0,0.0,0.0,4
15547,0.0,0.0,0.0,0.0,0.0,5
15549,0.0,0.0,0.0,0.0,0.0,1
15552,0.0,0.0,0.0,0.0,0.0,3
15555,0.0,0.0,0.0,0.0,0.0,1
15557,0.0,0.0,0.0,0.0,0.0,9
15558,0.0,0.0,0.0,0.0,0.0,2
15568,0.0,0.0,0.0,0.0,0.0,3
15569,0.0,0.0,0.0,0.0,0.0,47
15570,0.0,0.0,0.0,0.0,0.0,3
15572,0.0,0.0,0.0,0.0,0.0,1
15575,0.0,0.0,0.0,0.0,0.0,3
15576,0.0,0.0,0.0,0.0,0.0,2
15579,0.0,0.0,0.0,0.0,0.0,1
15582,0.0,0.0,0.0,0.0,0.0,1
15583,0.0,0.0,0.0,0.0,0.0,1
15586,0.0,0.0,0.0,0.0,0.0,1
15587,0.0,0.0,0.0,0.0,0.0,10
15588,0.0,0.0,0.0,0.0,0.0,1
15590,0.0,0.0,0.0,0.0,0.0,1
15593,0.0,0.0,0.0,0.0,0.0,1
15598,0.0,0.0,0.0,0.0,0.0,1
15601,0.0,0.0,0.0,0.0,0.0,1
15604,0.0,0.0,0.0,0.0,0.0,1
15608,0.0,0.0,0.0,0.0,0.0,1
15609,0.0,0.0,0.0,0.0,0.0,5
15614,0.0,0.0,0.0,0.0,0.0,2
15618,0.0,0.0,0.0,0.0,0.0,1
15624,0.0,0.0,0.0,0.0,0.0,3
15625,0.0,0.0,0.0,0.0,0.0,1
15626,0.0,0.0,0.0,0.0,0.0,6
15628,0.0,0.0,0.0,0.0,0.0,34
15630,0.0,0.0,0.0,0.0,0.0,1
15631,0.0,0.0,0.0,0.0,0.0,10
15632,0.0,0.0,0.0,0.0,0.0,1
15637,0.0,0.0,0.0,0.0,0.0,1
15639,0.0,0.0,0.0,0.0,0.0,1
15641,0.0,0.0,0.0,0.0,0.0,12
15644,0.0,0.0,0.0,0.0,0.0,3
15646,0.0,0.0,0.0,0.0,0.0,1
15648,0.0,0.0,0.0,0.0,0.0,2
15654,0.0,0.0,0.0,0.0,0.0,1
15655,0.0,0.0,0.0,0.0,0.0,3
15660,0.0,0.0,0.0,0.0,0.0,2
15662,0.0,0.0,0.0,0.0,0.0,1
15663,0.0,0.0,0.0,0.0,0.0,1
15664,0.0,0.0,0.0,0.0,0.0,1
15667,0.0,0.0,0.0,0.0,0.0,2
15671,0.0,0.0,0.0,0.0,0.0,1
15675,0.0,0.0,0.0,0.0,0.0,12
15679,0.0,0.0,0.0,0.0,0.0,1
15681,0.0,0.0,0.0,0.0,0.0,1
15682,0.0,0.0,0.0,0.0,0.0,27
15683,0.0,0.0,0.0,0.0,0.0,1
15685,0.0,0.0,0.0,0.0,0.0,2
15687,0.0,0.0,0.0,0.0,0.0,5
15688,0.0,0.0,0.0,0.0,0.0,1
15689,0.0,0.0,0.0,0.0,0.0,1
15691,0.0,0.0,0.0,0.0,0.0,1
15695,0.0,0.0,0.0,0.0,0.0,2
15696,0.0,0.0,0.0,0.0,0.0,1
15697,0.0,0.0,0.0,0.0,0.0,1
15698,0.0,0.0,0.0,0.0,0.0,14
15700,0.0,0.0,0.0,0.0,0.0,1
15701,0.0,0.0,0.0,0.0,0.0,7
15702,0.0,0.0,0.0,0.0,0.0,1
15703,0.0,0.0,0.0,0.0,0.0,11
15704,0.0,0.0,0.0,0.0,0.0,1
15709,0.0,0.0,0.0,0.0,0.0,1
15710,0.0,0.0,0.0,0.0,0.0,2
15712,0.0,0.0,0.0,0.0,0.0,1
15715,0.0,0.0,0.0,0.0,0.0,2
15716,0.0,0.0,0.0,0.0,0.0,14
15719,0.0,0.0,0.0,0.0,0.0,4
15720,0.0,0.0,0.0,0.0,0.0,2
15724,0.0,0.0,0.0,0.0,0.0,7
15725,0.0,0.0,0.0,0.0,0.0,8
15731,0.0,0.0,0.0,0.0,0.0,1
15733,0.0,0.0,0.0,0.0,0.0,18
15740,0.0,0.0,0.0,0.0,0.0,1
15744,0.0,0.0,0.0,0.0,0.0,1
15746,0.0,0.0,0.0,0.0,0.0,1
15748,0.0,0.0,0.0,0.0,0.0,2
15753,0.0,0.0,0.0,0.0,0.0,6
15755,0.0,0.0,0.0,0.0,0.0,1
15757,0.0,0.0,0.0,0.0,0.0,1
15758,0.0,0.0,0.0,0.0,0.0,81
15759,0.0,0.0,0.0,0.0,0.0,1
15765,0.0,0.0,0.0,0.0,0.0,2
15767,0.0,0.0,0.0,0.0,0.0,12
15768,0.0,0.0,0.0,0.0,0.0,2
15773,0.0,0.0,0.0,0.0,0.0,2
15774,0.0,0.0,0.0,0.0,0.0,1
15775,0.0,0.0,0.0,0.0,0.0,5
15778,0.0,0.0,0.0,0.0,0.0,2
15782,0.0,0.0,0.0,0.0,0.0,27
15788,0.0,0.0,0.0,0.0,0.0,12
15790,0.0,0.0,0.0,0.0,0.0,6
15795,0.0,0.0,0.0,0.0,0.0,1
15801,0.0,0.0,0.0,0.0,0.0,2
15806,0.0,0.0,0.0,0.0,0.0,4
15807,0.0,0.0,0.0,0.0,0.0,1
15811,0.0,0.0,0.0,0.0,0.0,1
15812,0.0,0.0,0.0,0.0,0.0,2
15813,0.0,0.0,0.0,0.0,0.0,2
15816,0.0,0.0,0.0,0.0,0.0,1
15819,0.0,0.0,0.0,0.0,0.0,1
15828,0.0,0.0,0.0,0.0,0.0,1
15834,0.0,0.0,0.0,0.0,0.0,1
15836,0.0,0.0,0.0,0.0,0.0,1
15837,0.0,0.0,0.0,0.0,0.0,3
15842,0.0,0.0,0.0,0.0,0.0,14
15843,0.0,0.0,0.0,0.0,0.0,1
15844,0.0,0.0,0.0,0.0,0.0,1
15849,0.0,0.0,0.0,0.0,0.0,1
15855,0.0,0.0,0.0,0.0,0.0,28
15856,0.0,0.0,0.0,0.0,0.0,16
15865,0.0,0.0,0.0,0.0,0.0,90
15867,0.0,0.0,0.0,0.0,0.0,4
15868,0.0,0.0,0.0,0.0,0.0,1
15871,0.0,0.0,0.0,0.0,0.0,1
15873,0.0,0.0,0.0,0.0,0.0,1
15875,0.0,0.0,0.0,0.0,0.0,1
15878,0.0,0.0,0.0,0.0,0.0,3
15881,0.0,0.0,0.0,0.0,0.0,1
15882,0.0,0.0,0.0,0.0,0.0,1
15884,0.0,0.0,0.0,0.0,0.0,1
15885,0.0,0.0,0.0,0.0,0.0,1
15886,0.0,0.0,0.0,0.0,0.0,2
15892,0.0,0.0,0.0,0.0,0.0,1
15898,0.0,0.0,0.0,0.0,0.0,6
15899,0.0,0.0,0.0,0.0,0.0,1
15905,0.0,0.0,0.0,0.0,0.0,1
15907,0.0,0.0,0.0,0.0,0.0,1
15910,0.0,0.0,0.0,0.0,0.0,49
15912,0.0,0.0,0.0,0.0,0.0,1
15914,0.0,0.0,0.0,0.0,0.0,1
15915,0.0,0.0,0.0,0.0,0.0,1
15916,0.0,0.0,0.0,0.0,0.0,2
15922,0.0,0.0,0.0,0.0,0.0,1
15935,0.0,0.0,0.0,0.0,0.0,1
15941,0.0,0.0,0.0,0.0,0.0,1
15944,0.0,0.0,0.0,0.0,0.0,7
15948,0.0,0.0,0.0,0.0,0.0,1
15949,0.0,0.0,0.0,0.0,0.0,7
15950,0.0,0.0,0.0,0.0,0.0,1
15955,0.0,0.0,0.0,0.0,0.0,10
15960,0.0,0.0,0.0,0.0,0.0,27
15964,0.0,0.0,0.0,0.0,0.0,1
15965,0.0,0.0,0.0,0.0,0.0,1
15968,0.0,0.0,0.0,0.0,0.0,9
15970,0.0,0.0,0.0,0.0,0.0,1
15973,0.0,0.0,0.0,0.0,0.0,2
15977,0.0,0.0,0.0,0.0,0.0,1
15981,0.0,0.0,0.0,0.0,0.0,2
15988,0.0,0.0,0.0,0.0,0.0,10
15990,0.0,0.0,0.0,0.0,0.0,5
15991,0.0,0.0,0.0,0.0,0.0,8
15993,0.0,0.0,0.0,0.0,0.0,1
15994,0.0,0.0,0.0,0.0,0.0,41
16000,0.0,0.0,0.0,0.0,0.0,1
16002,0.0,0.0,0.0,0.0,0.0,2
16006,0.0,0.0,0.0,0.0,0.0,1
16008,0.0,0.0,0.0,0.0,0.0,1
16010,0.0,0.0,0.0,0.0,0.0,1
16011,0.0,0.0,0.0,0.0,0.0,1
16012,0.0,0.0,0.0,0.0,0.0,2
16014,0.0,0.0,0.0,0.0,0.0,1
16016,0.0,0.0,0.0,0.0,0.0,6
16017,0.0,0.0,0.0,0.0,0.0,1
16018,0.0,0.0,0.0,0.0,0.0,2
16023,0.0,0.0,0.0,0.0,0.0,3
16026,0.0,0.0,0.0,0.0,0.0,28
16027,0.0,0.0,0.0,0.0,0.0,1
16033,0.0,0.0,0.0,0.0,0.0,3
16034,0.0,0.0,0.0,0.0,0.0,1
16035,0.0,0.0,0.0,0.0,0.0,1
16039,0.0,0.0,0.0,0.0,0.0,1
16040,0.0,0.0,0.0,0.0,0.0,1
16044,0.0,0.0,0.0,0.0,0.0,14
16045,0.0,0.0,0.0,0.0,0.0,1
16046,0.0,0.0,0.0,0.0,0.0,6
16049,0.0,0.0,0.0,0.0,0.0,24
16051,0.0,0.0,0.0,0.0,0.0,3
16052,0.0,0.0,0.0,0.0,0.0,2
16053,0.0,0.0,0.0,0.0,0.0,2
16054,0.0,0.0,0.0,0.0,0.0,1
16055,0.0,0.0,0.0,0.0,0.0,2
16057,0.0,0.0,0.0,0.0,0.0,8
16059,0.0,0.0,0.0,0.0,0.0,12
16061,0.0,0.0,0.0,0.0,0.0,5
16063,0.0,0.0,0.0,0.0,0.0,1
16065,0.0,0.0,0.0,0.0,0.0,8
16066,0.0,0.0,0.0,0.0,0.0,1
16070,0.0,0.0,0.0,0.0,0.0,4
16071,0.0,0.0,0.0,0.0,0.0,1
16074,0.0,0.0,0.0,0.0,0.0,2
16076,0.0,0.0,0.0,0.0,0.0,1
16080,0.0,0.0,0.0,0.0,0.0,1
16084,0.0,0.0,0.0,0.0,0.0,1
16086,0.0,0.0,0.0,0.0,0.0,3
16088,0.0,0.0,0.0,0.0,0.0,14
16089,0.0,0.0,0.0,0.0,0.0,12
16090,0.0,0.0,0.0,0.0,0.0,1
16091,0.0,0.0,0.0,0.0,0.0,9
16099,0.0,0.0,0.0,0.0,0.0,9
16103,0.0,0.0,0.0,0.0,0.0,1
16105,0.0,0.0,0.0,0.0,0.0,2
16109,0.0,0.0,0.0,0.0,0.0,3
16110,0.0,0.0,0.0,0.0,0.0,1
16113,0.0,0.0,0.0,0.0,0.0,1
16114,0.0,0.0,0.0,0.0,0.0,3
16117,0.0,0.0,0.0,0.0,0.0,9
16123,0.0,0.0,0.0,0.0,0.0,1
16125,0.0,0.0,0.0,0.0,0.0,1
16130,0.0,0.0,0.0,0.0,0.0,1
16138,0.0,0.0,0.0,0.0,0.0,8
16139,0.0,0.0,0.0,0.0,0.0,2
16141,0.0,0.0,0.0,0.0,0.0,7
16143,0.0,0.0,0.0,0.0,0.0,1
16146,0.0,0.0,0.0,0.0,0.0,5
16148,0.0,0.0,0.0,0.0,0.0,4
16152,0.0,0.0,0.0,0.0,0.0,2
16155,0.0,0.0,0.0,0.0,0.0,4
16156,0.0,0.0,0.0,0.0,0.0,1
16158,0.0,0.0,0.0,0.0,0.0,1
16165,0.0,0.0,0.0,0.0,0.0,1
16167,0.0,0.0,0.0,0.0,0.0,1
16169,0.0,0.0,0.0,0.0,0.0,1
16170,0.0,0.0,0.0,0.0,0.0,1
16171,0.0,0.0,0.0,0.0,0.0,1
16172,0.0,0.0,0.0,0.0,0.0,1
16179,0.0,0.0,0.0,0.0,0.0,7
16181,0.0,0.0,0.0,0.0,0.0,1
16185,0.0,0.0,0.0,0.0,0.0,1
16188,0.0,0.0,0.0,0.0,0.0,6
16189,0.0,0.0,0.0,0.0,0.0,1
16197,0.0,0.0,0.0,0.0,0.0,1
16198,0.0,0.0,0.0,0.0,0.0,1
16200,0.0,0.0,0.0,0.0,0.0,2
16201,0.0,0.0,0.0,0.0,0.0,3
16202,0.0,0.0,0.0,0.0,0.0,1
16211,0.0,0.0,0.0,0.0,0.0,1
16217,0.0,0.0,0.0,0.0,0.0,1
16218,0.0,0.0,0.0,0.0,0.0,4
16220,0.0,0.0,0.0,0.0,0.0,1
16221,0.0,0.0,0.0,0.0,0.0,1
16222,0.0,0.0,0.0,0.0,0.0,1
16224,0.0,0.0,0.0,0.0,0.0,10
16229,0.0,0.0,0.0,0.0,0.0,1
16232,0.0,0.0,0.0,0.0,0.0,1
16233,0.0,0.0,0.0,0.0,0.0,2
16236,0.0,0.0,0.0,0.0,0.0,1
16237,0.0,0.0,0.0,0.0,0.0,4
16241,0.0,0.0,0.0,0.0,0.0,4
16242,0.0,0.0,0.0,0.0,0.0,1
16244,0.0,0.0,0.0,0.0,0.0,27
16251,0.0,0.0,0.0,0.0,0.0,1
16252,0.0,0.0,0.0,0.0,0.0,1
16253,0.0,0.0,0.0,0.0,0.0,1
16258,0.0,0.0,0.0,0.0,0.0,1
16259,0.0,0.0,0.0,0.0,0.0,6
16260,0.0,0.0,0.0,0.0,0.0,2
16263,0.0,0.0,0.0,0.0,0.0,4
16266,0.0,0.0,0.0,0.0,0.0,1
16267,0.0,0.0,0.0,0.0,0.0,1
16273,0.0,0.0,0.0,0.0,0.0,1
16275,0.0,0.0,0.0,0.0,0.0,3
16279,0.0,0.0,0.0,0.0,0.0,4
16280,0.0,0.0,0.0,0.0,0.0,4
16281,0.0,0.0,0.0,0.0,0.0,1
16283,0.0,0.0,0.0,0.0,0.0,11
16285,0.0,0.0,0.0,0.0,0.0,2
16288,0.0,0.0,0.0,0.0,0.0,2
16294,0.0,0.0,0.0,0.0,0.0,3
16295,0.0,0.0,0.0,0.0,0.0,1
16299,0.0,0.0,0.0,0.0,0.0,1
16302,0.0,0.0,0.0,0.0,0.0,3
16303,0.0,0.0,0.0,0.0,0.0,1
16305,0.0,0.0,0.0,0.0,0.0,1
16307,0.0,0.0,0.0,0.0,0.0,1
16313,0.0,0.0,0.0,0.0,0.0,11
16320,0.0,0.0,0.0,0.0,0.0,3
16322,0.0,0.0,0.0,0.0,0.0,1
16324,0.0,0.0,0.0,0.0,0.0,1
16328,0.0,0.0,0.0,0.0,0.0,1
16333,0.0,0.0,0.0,0.0,0.0,2
16335,0.0,0.0,0.0,0.0,0.0,1
16337,0.0,0.0,0.0,0.0,0.0,47
16338,0.0,0.0,0.0,0.0,0.0,1
16339,0.0,0.0,0.0,0.0,0.0,2
16340,0.0,0.0,0.0,0.0,0.0,13
16344,0.0,0.0,0.0,0.0,0.0,5
16348,0.0,0.0,0.0,0.0,0.0,1
16353,0.0,0.0,0.0,0.0,0.0,1
16355,0.0,0.0,0.0,0.0,0.0,3
16357,0.0,0.0,0.0,0.0,0.0,31
16359,0.0,0.0,0.0,0.0,0.0,1
16360,0.0,0.0,0.0,0.0,0.0,4
16362,0.0,0.0,0.0,0.0,0.0,1
16363,0.0,0.0,0.0,0.0,0.0,5
16369,0.0,0.0,0.0,0.0,0.0,1
16371,0.0,0.0,0.0,0.0,0.0,1
16372,0.0,0.0,0.0,0.0,0.0,1
16373,0.0,0.0,0.0,0.0,0.0,14
16375,0.0,0.0,0.0,0.0,0.0,2
16377,0.0,0.0,0.0,0.0,0.0,10
16379,0.0,0.0,0.0,0.0,0.0,1
16380,0.0,0.0,0.0,0.0,0.0,1
16385,0.0,0.0,0.0,0.0,0.0,5
16386,0.0,0.0,0.0,0.0,0.0,2
16395,0.0,0.0,0.0,0.0,0.0,7
16396,0.0,0.0,0.0,0.0,0.0,1
16397,0.0,0.0,0.0,0.0,0.0,1
16400,0.0,0.0,0.0,0.0,0.0,2
16402,0.0,0.0,0.0,0.0,0.0,4
16404,0.0,0.0,0.0,0.0,0.0,1
16406,0.0,0.0,0.0,0.0,0.0,1
16410,0.0,0.0,0.0,0.0,0.0,1
16415,0.0,0.0,0.0,0.0,0.0,1
16419,0.0,0.0,0.0,0.0,0.0,1
16426,0.0,0.0,0.0,0.0,0.0,9
16429,0.0,0.0,0.0,0.0,0.0,1
16434,0.0,0.0,0.0,0.0,0.0,1
16441,0.0,0.0,0.0,0.0,0.0,1
16443,0.0,0.0,0.0,0.0,0.0,1
16446,0.0,0.0,0.0,0.0,0.0,4
16448,0.0,0.0,0.0,0.0,0.0,2
16450,0.0,0.0,0.0,0.0,0.0,1
16451,0.0,0.0,0.0,0.0,0.0,1
16452,0.0,0.0,0.0,0.0,0.0,2
16457,0.0,0.0,0.0,0.0,0.0,1
16461,0.0,0.0,0.0,0.0,0.0,1
16463,0.0,0.0,0.0,0.0,0.0,3
16467,0.0,0.0,0.0,0.0,0.0,1
16469,0.0,0.0,0.0,0.0,0.0,1
16470,0.0,0.0,0.0,0.0,0.0,1
16475,0.0,0.0,0.0,0.0,0.0,11
16478,0.0,0.0,0.0,0.0,0.0,1
16479,0.0,0.0,0.0,0.0,0.0,1
16480,0.0,0.0,0.0,0.0,0.0,1
16482,0.0,0.0,0.0,0.0,0.0,3
16484,0.0,0.0,0.0,0.0,0.0,2
16487,0.0,0.0,0.0,0.0,0.0,3
16491,0.0,0.0,0.0,0.0,0.0,1
16492,0.0,0.0,0.0,0.0,0.0,2
16493,0.0,0.0,0.0,0.0,0.0,1
16498,0.0,0.0,0.0,0.0,0.0,8
16505,0.0,0.0,0.0,0.0,0.0,1
16508,0.0,0.0,0.0,0.0,0.0,1
16510,0.0,0.0,0.0,0.0,0.0,1
16512,0.0,0.0,0.0,0.0,0.0,2
16516,0.0,0.0,0.0,0.0,0.0,3
16517,0.0,0.0,0.0,0.0,0.0,4
16520,0.0,0.0,0.0,0.0,0.0,7
16523,0.0,0.0,0.0,0.0,0.0,1
16530,0.0,0.0,0.0,0.0,0.0,6
16537,0.0,0.0,0.0,0.0,0.0,9
16538,0.0,0.0,0.0,0.0,0.0,2
16539,0.0,0.0,0.0,0.0,0.0,1
16541,0.0,0.0,0.0,0.0,0.0,1
16542,0.0,0.0,0.0,0.0,0.0,3
16543,0.0,0.0,0.0,0.0,0.0,1
16552,0.0,0.0,0.0,0.0,0.0,1
16560,0.0,0.0,0.0,0.0,0.0,1
16561,0.0,0.0,0.0,0.0,0.0,6
16562,0.0,0.0,0.0,0.0,0.0,7
16563,0.0,0.0,0.0,0.0,0.0,1
16564,0.0,0.0,0.0,0.0,0.0,7
16566,0.0,0.0,0.0,0.0,0.0,1
16568,0.0,0.0,0.0,0.0,0.0,1
16571,0.0,0.0,0.0,0.0,0.0,1
16572,0.0,0.0,0.0,0.0,0.0,1
16574,0.0,0.0,0.0,0.0,0.0,8
16575,0.0,0.0,0.0,0.0,0.0,2
16580,0.0,0.0,0.0,0.0,0.0,1
16581,0.0,0.0,0.0,0.0,0.0,1
16582,0.0,0.0,0.0,0.0,0.0,2
16583,0.0,0.0,0.0,0.0,0.0,1
16586,0.0,0.0,0.0,0.0,0.0,4
16587,0.0,0.0,0.0,0.0,0.0,1
16590,0.0,0.0,0.0,0.0,0.0,2
16596,0.0,0.0,0.0,0.0,0.0,3
16597,0.0,0.0,0.0,0.0,0.0,4
16600,0.0,0.0,0.0,0.0,0.0,2
16601,0.0,0.0,0.0,0.0,0.0,1
16604,0.0,0.0,0.0,0.0,0.0,2
16607,0.0,0.0,0.0,0.0,0.0,7
16611,0.0,0.0,0.0,0.0,0.0,1
16617,0.0,0.0,0.0,0.0,0.0,4
16618,0.0,0.0,0.0,0.0,0.0,2
16621,0.0,0.0,0.0,0.0,0.0,1
16624,0.0,0.0,0.0,0.0,0.0,1
16625,0.0,0.0,0.0,0.0,0.0,1
16626,0.0,0.0,0.0,0.0,0.0,2
16627,0.0,0.0,0.0,0.0,0.0,1
16628,0.0,0.0,0.0,0.0,0.0,1
16629,0.0,0.0,0.0,0.0,0.0,13
16630,0.0,0.0,0.0,0.0,0.0,3
16634,0.0,0.0,0.0,0.0,0.0,1
16635,0.0,0.0,0.0,0.0,0.0,4
16636,0.0,0.0,0.0,0.0,0.0,1
16640,0.0,0.0,0.0,0.0,0.0,1
16641,0.0,0.0,0.0,0.0,0.0,1
16642,0.0,0.0,0.0,0.0,0.0,9
16644,0.0,0.0,0.0,0.0,0.0,2
16645,0.0,0.0,0.0,0.0,0.0,2
16648,0.0,0.0,0.0,0.0,0.0,1
16660,0.0,0.0,0.0,0.0,0.0,1
16661,0.0,0.0,0.0,0.0,0.0,7
16663,0.0,0.0,0.0,0.0,0.0,1
16664,0.0,0.0,0.0,0.0,0.0,1
16665,0.0,0.0,0.0,0.0,0.0,1
16669,0.0,0.0,0.0,0.0,0.0,6
16671,0.0,0.0,0.0,0.0,0.0,1
16672,0.0,0.0,0.0,0.0,0.0,134
16674,0.0,0.0,0.0,0.0,0.0,1
16675,0.0,0.0,0.0,0.0,0.0,1
16678,0.0,0.0,0.0,0.0,0.0,8
16682,0.0,0.0,0.0,0.0,0.0,1
16684,0.0,0.0,0.0,0.0,0.0,1
16691,0.0,0.0,0.0,0.0,0.0,2
16693,0.0,0.0,0.0,0.0,0.0,1
16695,0.0,0.0,0.0,0.0,0.0,1
16697,0.0,0.0,0.0,0.0,0.0,1
16698,0.0,0.0,0.0,0.0,0.0,2
16703,0.0,0.0,0.0,0.0,0.0,1
16708,0.0,0.0,0.0,0.0,0.0,11
16710,0.0,0.0,0.0,0.0,0.0,2
16711,0.0,0.0,0.0,0.0,0.0,1
16713,0.0,0.0,0.0,0.0,0.0,7
16714,0.0,0.0,0.0,0.0,0.0,10
16717,0.0,0.0,0.0,0.0,0.0,1
16718,0.0,0.0,0.0,0.0,0.0,1
16723,0.0,0.0,0.0,0.0,0.0,2
16724,0.0,0.0,0.0,0.0,0.0,3
16728,0.0,0.0,0.0,0.0,0.0,1
16731,0.0,0.0,0.0,0.0,0.0,2
16732,0.0,0.0,0.0,0.0,0.0,10
16733,0.0,0.0,0.0,0.0,0.0,8
16738,0.0,0.0,0.0,0.0,0.0,1
16739,0.0,0.0,0.0,0.0,0.0,1
16751,0.0,0.0,0.0,0.0,0.0,3
16753,0.0,0.0,0.0,0.0,0.0,4
16754,0.0,0.0,0.0,0.0,0.0,1
16755,0.0,0.0,0.0,0.0,0.0,2
16756,0.0,0.0,0.0,0.0,0.0,1
16760,0.0,0.0,0.0,0.0,0.0,18
16761,0.0,0.0,0.0,0.0,0.0,1
16767,0.0,0.0,0.0,0.0,0.0,1
16770,0.0,0.0,0.0,0.0,0.0,1
16776,0.0,0.0,0.0,0.0,0.0,2
16778,0.0,0.0,0.0,0.0,0.0,2
16782,0.0,0.0,0.0,0.0,0.0,6
16784,0.0,0.0,0.0,0.0,0.0,1
16789,0.0,0.0,0.0,0.0,0.0,2
16792,0.0,0.0,0.0,0.0,0.0,1
16800,0.0,0.0,0.0,0.0,0.0,1
16801,0.0,0.0,0.0,0.0,0.0,1
16803,0.0,0.0,0.0,0.0,0.0,2
16804,0.0,0.0,0.0,0.0,0.0,5
16805,0.0,0.0,0.0,0.0,0.0,11
16809,0.0,0.0,0.0,0.0,0.0,1
16812,0.0,0.0,0.0,0.0,0.0,7
16813,0.0,0.0,0.0,0.0,0.0,11
